ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_ROUTE,LOCATION_TYPE,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_COND_1,LIGHTING,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,CITY,POINT_X,POINT_Y,lat,lon,geometry,city_new
2016,11/30/16,2016-11-30T14:20:00Z,Wednesday,US-101 NORTHBOUND,BORONDA ROAD,S,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6608381,36.71879832,36.71879832,-121.6608381,"c(-121.66083814, 36.71879832)",Salinas
2016,11/30/16,2016-11-30T18:35:00Z,Wednesday,SALINAS ROAD,FREMONT STREET,NA,Y,NA,NA,4,0,1,A,9,A,C,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7479899,36.89860001,36.89860001,-121.7479899,"c(-121.74798992, 36.89860001)",Pajaro
2016,12/1/16,2016-12-01T15:10:00Z,Thursday,US -101 S/B,SOLEDAD PRISON RD.,S,N,NA,NA,4,0,2,A,7,B,C,A,D,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.3829654,36.46162207,36.46162207,-121.3829654,"c(-121.38296543, 36.46162207)",Other Unincorporated
2016,12/1/16,2016-12-01T17:50:00Z,Thursday,1,IMJIN PARKWAY O/C,S,N,1,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.8162032,36.66145333,36.66145333,-121.8162032,"c(-121.81620321, 36.66145333)",Marina
2016,12/1/16,2016-12-01T11:50:00Z,Thursday,JENSEN ROAD,BLUFF ROAD,E,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7827581,36.85250246,36.85250246,-121.7827581,"c(-121.78275812, 36.85250246)",Royal Oaks
2016,12/2/16,2016-12-02T14:08:00Z,Friday,101,FOLETTA ROAD,N,N,101,NA,4,0,1,A,7,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.4698408,36.5268502,36.5268502,-121.4698408,"c(-121.46984084, 36.5268502)",Other Unincorporated
2016,12/4/16,2016-12-04T17:50:00Z,Sunday,SALINAS ROAD,JONATHAN ST,N,N,NA,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.748184,36.90102574,36.90102574,-121.748184,"c(-121.74818398, 36.90102574)",Pajaro
2016,12/2/16,2016-12-02T18:34:00Z,Friday,SAN JUAN ROAD,AROMAS ROAD,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.66189,36.88257011,36.88257011,-121.66189,"c(-121.66188996, 36.88257011)",Royal Oaks
2016,12/4/16,2016-12-04T18:00:00Z,Sunday,101,RALPH LANE,N,N,101,NA,3,0,3,A,8,D,C,A,H,D,N,N,N,N,N,0,1,2,0,0,0,0,0,0,UNINCORPORATED,-121.6654748,36.75767516,36.75767516,-121.6654748,"c(-121.66547484, 36.75767516)",Other Unincorporated
2016,12/5/16,2016-12-05T07:25:00Z,Monday,CHULAR RIVER RD,FOLETTA RD,W,N,NA,NA,4,0,1,A,3,C,C,A,H,B,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.5281573,36.55924595,36.55924595,-121.5281573,"c(-121.52815729, 36.55924595)",Chualar
2016,12/6/16,2016-12-06T08:06:00Z,Tuesday,1,SOLEDAD DR,S,N,1,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.9040373,36.58016071,36.58016071,-121.9040373,"c(-121.90403731, 36.58016071)",Monterey
2016,12/6/16,2016-12-06T09:47:00Z,Tuesday,CALLE DEL ADOBE,ADDINGTON ROAD,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6757,36.69949009,36.69949009,-121.6757,"c(-121.67569998, 36.69949009)",Other Unincorporated
2016,12/7/16,2016-12-07T17:05:00Z,Wednesday,SR-1 N/B,FREMONT BLVD,N,N,NA,NA,4,0,2,A,3,C,C,A,H,C,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/5/16,2016-12-05T11:50:00Z,Monday,US 101 S/B,MORANDA RD,N,N,NA,NA,4,0,2,A,3,C,C,A,D,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/8/16,2016-12-08T08:10:00Z,Thursday,US-101 (S/B),CRAZY HORSE CYN RD,S,N,NA,NA,4,0,1,A,8,F,A,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6344897,36.81766096,36.81766096,-121.6344897,"c(-121.63448967, 36.81766096)",Other Unincorporated
2016,12/8/16,2016-12-08T09:33:00Z,Thursday,US-101 (S/B),BORONDA RD,N,N,NA,NA,4,0,4,A,8,A,C,A,H,A,N,N,N,N,N,0,0,4,0,0,0,0,0,0,SALINAS,-121.6599547,36.72207355,36.72207355,-121.6599547,"c(-121.6599547, 36.72207355)",Other Unincorporated
2016,12/10/16,2016-12-10T16:45:00Z,Saturday,CENTRAL AVE,ELM AVE,S,N,NA,NA,3,0,1,A,1,F,A,A,H,B,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.253884,36.29160907,36.29160907,-121.253884,"c(-121.25388401, 36.29160907)",Other Unincorporated
2016,12/8/16,2016-12-08T08:55:00Z,Thursday,ARROYO SECO RD,SYCAMORE FLATS RD,E,N,NA,NA,1,1,0,A,8,E,I,A,H,A,N,N,N,N,N,0,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.3854657,36.27004417,36.27004417,-121.3854657,"c(-121.38546566, 36.27004417)",Other Unincorporated
2016,12/7/16,2016-12-07T00:19:00Z,Wednesday,68,SAN BENANCIO ROAD,E,N,68,NA,3,0,1,A,1,E,I,A,H,C,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.7168256,36.58194545,36.58194545,-121.7168256,"c(-121.71682555, 36.58194545)",Other Unincorporated
2016,12/9/16,2016-12-09T08:25:00Z,Friday,ESPINOSA RD,CHRISTENSEN RD,W,N,NA,NA,4,0,1,A,9,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6609016,36.73575823,36.73575823,-121.6609016,"c(-121.66090159, 36.73575823)",Other Unincorporated
2016,12/6/16,2016-12-06T10:45:00Z,Tuesday,BLANCO ROAD,ARMSTRONG ROAD,E,N,NA,NA,2,0,1,A,5,A,C,A,H,A,N,N,N,Y,N,1,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.7051844,36.67820752,36.67820752,-121.7051844,"c(-121.70518436, 36.67820752)",Other Unincorporated
2016,12/10/16,2016-12-10T13:51:00Z,Saturday,68,LAURELES GRADE,W,N,68,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7561442,36.56976233,36.56976233,-121.7561442,"c(-121.75614419, 36.56976233)",Other Unincorporated
2016,12/10/16,2016-12-10T18:39:00Z,Saturday,SR-68,YORK ROAD,E,N,NA,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/14/16,2016-12-14T11:07:00Z,Wednesday,US-101 (S/B),SAN MIGUEL CYN RD,S,N,NA,NA,4,0,1,A,7,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.665241,36.79817505,36.79817505,-121.665241,"c(-121.66524097, 36.79817505)",Other Unincorporated
2016,12/10/16,2016-12-10T20:01:00Z,Saturday,1,SR-68 EAST,S,N,1,NA,4,0,1,A,1,C,C,A,H,D,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.870124,36.59440581,36.59440581,-121.870124,"c(-121.87012395, 36.59440581)",Monterey
2016,12/15/16,2016-12-15T15:58:00Z,Thursday,1,SALINAS RD,N,N,1,NA,4,0,1,A,3,E,I,A,H,B,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.771286,36.87830649,36.87830649,-121.771286,"c(-121.77128603, 36.87830649)",Royal Oaks
2016,12/15/16,2016-12-15T10:40:00Z,Thursday,68,LAURELES GRADE,W,N,68,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7559377,36.56973109,36.56973109,-121.7559377,"c(-121.75593773, 36.56973109)",Other Unincorporated
2016,12/14/16,2016-12-14T08:45:00Z,Wednesday,STATE ROUTE 1 (SOUTHBOUND),HANDLEY DR.,S,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.9122204,36.56498318,36.56498318,-121.9122204,"c(-121.91222039, 36.56498318)",Other Unincorporated
2016,12/15/16,2016-12-15T05:32:00Z,Thursday,HALL ROAD,ELKHORN ROAD,E,N,NA,NA,4,0,1,A,11,G,B,E,H,D,Y,N,N,N,N,0,0,1,0,1,0,0,0,0,UNINCORPORATED,-121.7410796,36.8666065,36.8666065,-121.7410796,"c(-121.74107962, 36.8666065)",Royal Oaks
2016,12/13/16,2016-12-13T17:10:00Z,Tuesday,HALL ROAD,SILL ROAD,W,N,NA,NA,2,0,3,A,1,C,C,A,H,D,N,N,N,N,Y,1,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.7297507,36.86414,36.86414,-121.7297507,"c(-121.72975068, 36.86414)",Royal Oaks
2016,12/17/16,2016-12-17T11:42:00Z,Saturday,SAN MIGUEL CANYON RD RAMP TO US-101 SB,US-101,E,N,NA,NA,4,0,1,A,21,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6638197,36.79805127,36.79805127,-121.6638197,"c(-121.66381968, 36.79805127)",Other Unincorporated
2016,12/17/16,2016-12-17T13:46:00Z,Saturday,SALINAS RD,FRUITLAND AVE,W,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.7556398,36.87650512,36.87650512,-121.7556398,"c(-121.75563975, 36.87650512)",Royal Oaks
2016,12/17/16,2016-12-17T12:22:00Z,Saturday,1,SPRINGFIELD RD,N,N,1,NA,2,0,4,A,8,D,C,A,H,A,N,N,N,N,N,1,2,1,0,0,0,0,0,0,UNINCORPORATED,-121.7711012,36.84429788,36.84429788,-121.7711012,"c(-121.77110115, 36.84429788)",Royal Oaks
2016,12/18/16,2016-12-18T14:47:00Z,Sunday,1,MOSS LANDING RD,NA,Y,1,NA,4,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.7832502,36.7998871,36.7998871,-121.7832502,"c(-121.78325023, 36.7998871)",Moss Landing
2016,12/13/16,2016-12-13T17:35:00Z,Tuesday,SALINAS ROAD,TRAFTON ROAD,NA,Y,NA,NA,3,0,3,A,9,D,C,A,H,C,N,N,N,N,N,0,1,2,0,0,0,0,0,0,UNINCORPORATED,-121.74711,36.88679001,36.88679001,-121.74711,"c(-121.74710997, 36.88679001)",Royal Oaks
2016,12/15/16,2016-12-15T18:01:00Z,Thursday,SR-1 N/B,SR-218,S,N,NA,NA,4,0,1,A,7,D,C,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/20/16,2016-12-20T18:40:00Z,Tuesday,PORTER DRIVE,SALINAS ROAD,N,N,NA,NA,4,0,1,A,8,D,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7488292,36.90289844,36.90289844,-121.7488292,"c(-121.74882921, 36.90289844)",Pajaro
2016,12/21/16,2016-12-21T12:40:00Z,Wednesday,SR-1,CARPENTER STREET,N,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.9127819,36.56985295,36.56985295,-121.9127819,"c(-121.91278189, 36.56985295)",Pebble Beach
2016,12/21/16,2016-12-21T07:00:00Z,Wednesday,US-101 (N/B),LAUREL AVE,N,N,NA,NA,3,0,1,A,8,E,J,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,SALINAS,-121.666305,36.704779,36.704779,-121.666305,"c(-121.66630502, 36.704779)",Salinas
2016,12/16/16,2016-12-16T21:05:00Z,Friday,US 101 N/B,CHUALAR RIVER RD.,S,N,NA,NA,3,0,1,A,1,D,C,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,SALINAS,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/20/16,2016-12-20T14:55:00Z,Tuesday,SR-1 S/B,DEL MONTE AVENUE,N,N,NA,NA,4,0,2,A,5,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.86127,36.60452,36.60452,-121.86127,"c(-121.86127, 36.60452)",Monterey
2016,12/22/16,2016-12-22T17:49:00Z,Thursday,DAVIS ROAD,AMBROSE LANE,S,N,NA,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6839189,36.6681833,36.6681833,-121.6839189,"c(-121.68391887, 36.6681833)",Other Unincorporated
2016,12/23/16,2016-12-23T15:12:00Z,Friday,SR-1 N/B,NASHUA RD,S,N,NA,NA,4,0,1,A,3,F,A,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/19/16,2016-12-19T22:40:00Z,Monday,BLACKIE ROAD,ROLLING MEADOWS ROAD,W,N,NA,NA,4,0,1,A,1,F,A,A,H,D,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6929,36.77708001,36.77708001,-121.6929,"c(-121.69289998, 36.77708001)",Other Unincorporated
2016,12/19/16,2016-12-19T01:33:00Z,Monday,US 101 S/B,PRUNEDALE SOUTH RD.,S,N,NA,NA,4,0,1,A,1,A,I,A,H,D,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,SALINAS,-121.666733,36.7612653,36.7612653,-121.666733,"c(-121.66673295, 36.7612653)",Other Unincorporated
2016,12/19/16,2016-12-19T13:05:00Z,Monday,101,CRAZY HORSE CANYON ROAD,NA,Y,101,NA,3,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.6327013,36.81836271,36.81836271,-121.6327013,"c(-121.63270134, 36.81836271)",Other Unincorporated
2016,12/28/16,2016-12-28T06:35:00Z,Wednesday,101,LOCKWOOD RD. U/C,N,N,101,NA,4,0,1,A,8,E,I,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.0249544,36.10258137,36.10258137,-121.0249544,"c(-121.02495437, 36.10258137)",Other Unincorporated
2016,12/9/16,2016-12-10T01:00:00Z,Friday,STATE ROUTE 68 (HOLMAN HIGHWAY),S.F.B. MORSE DRIVE,E,N,NA,NA,1,1,0,A,1,E,I,A,H,B,N,N,N,N,Y,0,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.9223766,36.59660493,36.59660493,-121.9223766,"c(-121.92237661, 36.59660493)",Pebble Beach
2016,12/23/16,2016-12-23T11:55:00Z,Friday,US-101(N/B),SOMAVIA RD,N,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.5518209,36.60139077,36.60139077,-121.5518209,"c(-121.55182093, 36.60139077)",Other Unincorporated
2016,12/24/16,2016-12-24T12:59:00Z,Saturday,68,SR-1 O/C,W,N,68,NA,2,0,1,A,5,A,G,A,D,A,N,Y,N,N,N,1,0,0,0,0,0,1,0,0,UNINCORPORATED,-121.9127508,36.57512784,36.57512784,-121.9127508,"c(-121.91275077, 36.57512784)",Pebble Beach
2016,10/25/16,2016-10-25T04:30:00Z,Tuesday,101,CAMPHORA ROAD,N,N,101,NA,1,1,0,A,8,F,I,A,H,D,N,N,N,N,N,0,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.3717057,36.4546773,36.4546773,-121.3717057,"c(-121.37170565, 36.4546773)",Other Unincorporated
2016,12/20/16,2016-12-20T07:15:00Z,Tuesday,STATE ROUTE 1 (NORTHBOUND),STATE ROUTE 218,S,N,NA,NA,4,0,1,A,8,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/21/16,2016-12-21T02:40:00Z,Wednesday,1,LIGHTFIGHTER AVE,N,N,1,NA,2,0,1,A,1,F,I,A,H,C,N,N,N,N,Y,1,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.8149664,36.65005807,36.65005807,-121.8149664,"c(-121.81496644, 36.65005807)",Seaside
2016,12/22/16,2016-12-22T20:00:00Z,Thursday,1,SR-68 (HOLMAN HWY) O/C,N,N,1,NA,3,0,2,A,3,F,I,A,H,D,N,N,N,N,N,0,2,0,0,0,0,0,0,0,UNINCORPORATED,-121.9075943,36.5779764,36.5779764,-121.9075943,"c(-121.90759429, 36.5779764)",Monterey
2016,12/24/16,2016-12-24T11:18:00Z,Saturday,US-101,BORONDA RD O/C,N,N,NA,NA,3,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.6599333,36.72214851,36.72214851,-121.6599333,"c(-121.65993328, 36.72214851)",Other Unincorporated
2016,12/26/16,2016-12-26T10:26:00Z,Monday,N/B CASTROVILLE BLVD TO E/B DOLAN RD,CASTROVILLE BLVD,E,N,NA,NA,3,0,4,A,8,E,J,A,H,A,N,N,N,N,N,0,1,3,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/26/16,2016-12-26T14:40:00Z,Monday,SR-1 S/B,TIOGA AVENUE,N,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.8484433,36.61839819,36.61839819,-121.8484433,"c(-121.8484433, 36.61839819)",Sand City
2016,12/23/16,2016-12-23T13:20:00Z,Friday,SR-1,IRIS CANYON U/C,S,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,MONTEREY,-121.8924212,36.58312982,36.58312982,-121.8924212,"c(-121.89242123, 36.58312982)",Monterey
2016,12/24/16,2016-12-24T07:20:00Z,Saturday,101,LAGOMARSINO AVE,N,N,101,NA,4,0,1,A,8,E,I,A,H,A,N,N,Y,N,N,0,0,1,0,0,0,0,0,1,UNINCORPORATED,-121.1986776,36.29175655,36.29175655,-121.1986776,"c(-121.19867757, 36.29175655)",Other Unincorporated
2016,12/24/16,2016-12-24T13:05:00Z,Saturday,101,SR-198,N,N,101,NA,2,0,1,A,8,F,A,A,H,A,N,N,N,N,N,1,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.0500714,36.15968646,36.15968646,-121.0500714,"c(-121.0500714, 36.15968646)",Other Unincorporated
2016,12/22/16,2016-12-22T07:35:00Z,Thursday,SALINAS RD,JONATHAN ST,N,N,NA,NA,3,0,2,A,10,G,B,B,H,A,Y,N,N,N,N,0,2,0,0,2,0,0,0,0,UNINCORPORATED,-121.7482004,36.90126713,36.90126713,-121.7482004,"c(-121.74820039, 36.90126713)",Pajaro
2016,12/28/16,2016-12-28T17:30:00Z,Wednesday,1,MUNRAS AVE,S,N,1,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.9057076,36.57913129,36.57913129,-121.9057076,"c(-121.90570757, 36.57913129)",Monterey
2016,12/23/16,2016-12-23T20:54:00Z,Friday,CARPENTERIA ROAD,GREENLEAF DRIVE,N,N,NA,NA,3,0,1,A,3,E,J,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6429384,36.87297342,36.87297342,-121.6429384,"c(-121.64293836, 36.87297342)",Other Unincorporated
2016,12/16/16,2016-12-16T20:08:00Z,Friday,SAN JUAN RD,MURPHY RD,W,N,NA,NA,2,0,2,A,5,A,C,A,H,D,N,N,N,N,N,1,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6777125,36.89680019,36.89680019,-121.6777125,"c(-121.67771247, 36.89680019)",Royal Oaks
2016,12/28/16,2016-12-28T16:22:00Z,Wednesday,68,SR-1,W,N,68,NA,4,0,2,A,3,C,C,A,H,B,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.9154066,36.57941368,36.57941368,-121.9154066,"c(-121.91540663, 36.57941368)",Pebble Beach
2016,12/29/16,2016-12-29T15:20:00Z,Thursday,1,SR-68 (HOLMAN HIGHWAY),N,N,1,NA,2,0,2,A,8,F,A,A,H,A,N,N,N,N,N,1,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.9099915,36.57651367,36.57651367,-121.9099915,"c(-121.90999147, 36.57651367)",Monterey
2017,1/1/17,2017-01-01T10:10:00Z,Sunday,LA RANCHERIA,LAURELES GRADE RD,E,N,NA,NA,3,0,1,A,8,A,I,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.7486547,36.50490167,36.50490167,-121.7486547,"c(-121.74865474, 36.50490167)",Carmel Valley
2016,8/21/16,2016-08-21T00:15:00Z,Sunday,NASON ROAD,LOS PADRES DAM BRIDGE,W,N,NA,NA,2,0,4,A,21,F,J,A,H,D,N,N,N,N,N,1,2,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2017,1/2/17,2017-01-02T05:56:00Z,Monday,SR-183,W. MARKET CIR,N,N,NA,NA,3,0,1,A,8,G,B,E,H,D,Y,N,N,N,N,0,1,0,0,1,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/24/16,2016-12-24T09:15:00Z,Saturday,101,SAN ARDO AIRPORT,N,N,101,NA,2,0,1,A,3,C,C,A,H,A,N,N,N,N,N,1,0,0,0,0,0,0,0,0,UNINCORPORATED,-120.9294583,36.02082647,36.02082647,-120.9294583,"c(-120.92945826, 36.02082647)",Other Unincorporated
2016,12/22/16,2016-12-22T21:45:00Z,Thursday,101,SAN ARDO RD,N,N,101,NA,3,0,1,A,8,E,A,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-120.9273849,36.01909104,36.01909104,-120.9273849,"c(-120.92738485, 36.01909104)",Other Unincorporated
2016,12/18/16,2016-12-18T22:30:00Z,Sunday,BLACKIE ROAD,MORO TERRACE,W,N,NA,NA,3,0,2,A,1,E,I,A,H,D,N,N,N,N,Y,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.6922797,36.77725206,36.77725206,-121.6922797,"c(-121.69227968, 36.77725206)",Other Unincorporated
2016,12/25/16,2016-12-25T18:50:00Z,Sunday,1,IMJIN PARKWAY,NA,Y,1,R,3,0,2,A,12,D,C,A,H,C,N,N,N,N,N,0,1,1,0,0,0,0,0,0,MARINA,-121.81249,36.66934,36.66934,-121.81249,"c(-121.81249, 36.66934)",Marina
2016,12/27/16,2016-12-27T15:20:00Z,Tuesday,CARMEL VALLEY ROAD,LAURELES GRADE,W,N,NA,NA,4,0,1,A,12,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7566144,36.50095746,36.50095746,-121.7566144,"c(-121.75661435, 36.50095746)",Carmel Valley
2017,1/2/17,2017-01-02T11:50:00Z,Monday,STATE ROUTE 68 (HOLMAN HIGHWAY),MORSE DRIVE,NA,Y,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/28/16,2016-12-28T15:57:00Z,Wednesday,US 101 (SOUTBOUND),SILLMAN ROAD,N,N,NA,NA,4,0,1,A,1,B,C,A,H,A,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/23/16,2016-12-23T20:15:00Z,Friday,SPRECKELS BOULEVARD,SPRECKELS LANE,E,N,NA,NA,4,0,1,A,3,E,I,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6669407,36.63049603,36.63049603,-121.6669407,"c(-121.66694066, 36.63049603)",Other Unincorporated
2016,12/30/16,2016-12-30T04:17:00Z,Friday,101,MARKET STREET U/C,N,N,101,NA,3,0,2,A,1,E,I,A,H,B,N,N,N,N,Y,0,2,0,0,0,0,0,0,0,SALINAS,-121.6438318,36.68216009,36.68216009,-121.6438318,"c(-121.64383183, 36.68216009)",Salinas
2017,1/2/17,2017-01-02T11:32:00Z,Monday,SR-1,FREMONT STREET,N,N,NA,NA,4,0,1,A,3,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,12/31/16,2016-12-31T19:39:00Z,Saturday,SAN MIGUEL CANYON ROAD,VEGA ROAD,S,N,NA,NA,3,0,1,A,1,E,I,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6840936,36.88606346,36.88606346,-121.6840936,"c(-121.68409362, 36.88606346)",Royal Oaks
2016,12/30/16,2016-12-30T17:25:00Z,Friday,1,LITTLE SUR RIVER BRIDGE,S,N,1,NA,4,0,2,A,5,A,C,A,H,B,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.8936857,36.32545697,36.32545697,-121.8936857,"c(-121.89368566, 36.32545697)",Other Unincorporated
2016,12/31/16,2016-12-31T20:04:00Z,Saturday,1,IMJIN PARKWAY,S,N,1,NA,4,0,1,A,1,B,C,A,A,C,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.8152921,36.6650582,36.6650582,-121.8152921,"c(-121.8152921, 36.6650582)",Marina
